Source.Name,Column1,album,track_number,id,name,uri,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,contain_love,contain_god,contain_jesus,contain_heart,contain_king
Chris Tomlin.xlsx,161,Love Ran Red,3,27uBwOJbW6kHsCbKGukxMK,At The Cross (Love Ran Red),spotify:track:27uBwOJbW6kHsCbKGukxMK,0.00324,0.391,0.535,0,0.205,-4.516,0.0291,145.937,0.127,59,1,0,0,0,0
Chris Tomlin.xlsx,173,Burning Lights,3,2VuwpxQR7rTPWkoLkpANdz,Whom Shall I Fear (God Of Angel Armies),spotify:track:2VuwpxQR7rTPWkoLkpANdz,0.051,0.443,0.778,0,0.267,-3.037,0.0328,148.044,0.418,59,0,1,0,0,0
Bethel Music.xlsx,100,Have It All (Live),6,56ECskEyc7XqOCyRPruZ37,Pieces (Live),spotify:track:56ECskEyc7XqOCyRPruZ37,0.0561,0.128,0.396,0.0000083,0.0966,-9.904,0.0342,71.965,0.05,59,0,0,0,0,0
Will Reagan.xlsx,29,Endless Years,10,3LSna6W1dRf2QbsUgmRoFf,Set a Fire,spotify:track:3LSna6W1dRf2QbsUgmRoFf,0.00446,0.363,0.542,0.0000751,0.332,-5.644,0.0322,130.82,0.25,59,0,0,0,0,0
Hillsong Worship.xlsx,140,There Is More (Live),11,1MX4dx6yNvAH2GjIVsUF4h,New Wine - Live,spotify:track:1MX4dx6yNvAH2GjIVsUF4h,0.065,0.377,0.31,0,0.114,-10.067,0.029,140.212,0.145,58,0,0,0,0,0
Hillsong Worship.xlsx,250,OPEN HEAVEN / River Wild,1,5zYi7qCamxnub1bk2GFVeM,O Praise The Name (Anástasis),spotify:track:5zYi7qCamxnub1bk2GFVeM,0.0047,0.389,0.488,0,0.64,-7.466,0.0301,144.339,0.303,58,0,0,0,0,0
Hillsong Worship.xlsx,280,No Other Name (Deluxe Edition/Live),1,4Hrr4U80Rk1tWXlP8RFTAb,This I Believe (The Creed) - Live,spotify:track:4Hrr4U80Rk1tWXlP8RFTAb,0.012,0.428,0.627,0,0.56,-6.307,0.0306,142.063,0.17,58,0,0,0,0,0
MercyMe.xlsx,87,Welcome to the New,4,6eFGvG8mkvZJjhPx9wMZGc,Greater,spotify:track:6eFGvG8mkvZJjhPx9wMZGc,0.0194,0.625,0.934,0,0.0903,-3.833,0.037,116.011,0.591,58,0,0,0,0,0
Tori Kelly.xlsx,0,Inspired by True Events (Deluxe Edition),1,6jShoT9pQam6vzsJzKkevB,Coffee,spotify:track:6jShoT9pQam6vzsJzKkevB,0.52,0.323,0.556,0,0.236,-8.927,0.0696,179.596,0.326,58,0,0,0,0,0
"Will Reagan, United Pursuit.xlsx",41,Tell All My Friends,7,2YkANIn2t02TQms674Vv9Z,Lay It All Down,spotify:track:2YkANIn2t02TQms674Vv9Z,0.496,0.652,0.36,0,0.0968,-8.82,0.0374,124.018,0.277,58,0,0,0,0,0
Housefires.xlsx,19,We Say Yes,12,1V0iyVxxWAidx25wcYdzEp,Open Space,spotify:track:1V0iyVxxWAidx25wcYdzEp,0.888,0.319,0.229,0.000167,0.11,-10.504,0.0324,123.835,0.146,58,0,0,0,0,0
Big Daddy Weave.xlsx,3,When The Light Comes,4,1J9VTeVlVUbZLre3Yc1A4V,I Know,spotify:track:1J9VTeVlVUbZLre3Yc1A4V,0.292,0.495,0.628,0,0.0742,-6.741,0.0364,105.028,0.234,58,0,0,0,0,0
tauren wells.xlsx,22,Hills and Valleys (Deluxe Edition),10,5R6kMqnnpfA3ebbvAgbxBv,God's Not Done with You,spotify:track:5R6kMqnnpfA3ebbvAgbxBv,0.294,0.512,0.787,0,0.107,-7.378,0.0608,139.937,0.317,58,0,1,0,0,0
United Pursuit.xlsx,41,Tell All My Friends,7,2YkANIn2t02TQms674Vv9Z,Lay It All Down,spotify:track:2YkANIn2t02TQms674Vv9Z,0.496,0.652,0.36,0,0.0968,-8.82,0.0374,124.018,0.277,58,0,0,0,0,0
Elevation Worship.xlsx,45,Lo Harás Otra Vez,1,7gR2K9p8v5BB0uGLCcVimW,Como en el Cielo (Here as in Heaven),spotify:track:7gR2K9p8v5BB0uGLCcVimW,0.0488,0.336,0.461,0.000194,0.111,-10.892,0.0362,139.133,0.101,58,0,0,0,0,0
Elevation Worship.xlsx,171,Kingdom Come,7,0Iahiy5y1VEmuwTFb65tG8,Give Me Faith,spotify:track:0Iahiy5y1VEmuwTFb65tG8,0.0188,0.484,0.61,0,0.0985,-5.776,0.0266,145.992,0.339,58,0,0,0,0,0
lauren daigle.xlsx,3,Look Up Child,4,50xNWlzb3BOyCUgjB2nlv8,Your Wings,spotify:track:50xNWlzb3BOyCUgjB2nlv8,0.628,0.714,0.655,0.00000214,0.168,-5.737,0.0424,75.996,0.614,58,0,0,0,0,0
Steffany Gretzinger.xlsx,1,Forever Amen,2,2nobmenfe3LKdqAOOWVgUQ,More To Me (with Chandler Moore),spotify:track:2nobmenfe3LKdqAOOWVgUQ,0.927,0.313,0.125,0.00000216,0.158,-13.385,0.0372,134.587,0.182,58,0,0,0,0,0
Steffany Gretzinger.xlsx,4,Forever Amen,5,4BVuXNJaop7uaCjvNJmHir,The Olive Grove,spotify:track:4BVuXNJaop7uaCjvNJmHir,0.814,0.229,0.251,0.769,0.18,-11.186,0.0341,73.219,0.0743,58,0,0,0,0,0
Chris Renzema.xlsx,0,I'll Be The Branches,1,1MOaO6K6N4U55utUuudcwm,I Don't Wanna Go,spotify:track:1MOaO6K6N4U55utUuudcwm,0.427,0.518,0.404,0,0.117,-7.844,0.0264,154.103,0.348,58,0,0,0,0,0
Matthew West.xlsx,71,Into The Light,2,2XEdrmqNM9ZQQ24ViuceB0,"Hello, My Name Is",spotify:track:2XEdrmqNM9ZQQ24ViuceB0,0.000583,0.595,0.894,0.00000124,0.326,-4.115,0.0323,101.987,0.643,58,0,0,0,0,0
Will Reagan.xlsx,16,Tell All My Friends,7,2YkANIn2t02TQms674Vv9Z,Lay It All Down,spotify:track:2YkANIn2t02TQms674Vv9Z,0.496,0.652,0.36,0,0.0968,-8.82,0.0374,124.018,0.277,58,0,0,0,0,0
Vertical Worship.xlsx,59,Church Songs,4,4xuToNvDiZHnDQVujjK49s,Spirit of the Living God,spotify:track:4xuToNvDiZHnDQVujjK49s,0.0298,0.368,0.531,0,0.639,-6.553,0.0317,133.962,0.166,58,0,1,0,0,0
Lecrae.xlsx,23,All Things Work Together,11,6m60IwLIkZ2Fmz4J9FsQ1o,I'll Find You,spotify:track:6m60IwLIkZ2Fmz4J9FsQ1o,0.126,0.736,0.681,0,0.396,-5.856,0.101,135.118,0.166,58,0,0,0,0,0
Unspoken.xlsx,46,Unspoken,1,5y8qfDDccV2kEn4roGPter,Start A Fire,spotify:track:5y8qfDDccV2kEn4roGPter,0.00228,0.513,0.875,0,0.171,-5.182,0.0517,81.978,0.585,57,0,0,0,0,0
MercyMe.xlsx,89,Welcome to the New,6,6wa4KnRz7LjGeMkpIa1mAI,Flawless,spotify:track:6wa4KnRz7LjGeMkpIa1mAI,0.208,0.499,0.814,0,0.0777,-2.543,0.0293,102.014,0.509,57,0,0,0,0,0
The Worship Initiative.xlsx,188,"The Worship Initiative, Vol. 7",1,6PExqNUN5D4nqBTamndm6k,You're Beautiful,spotify:track:6PExqNUN5D4nqBTamndm6k,0.122,0.392,0.607,0,0.11,-7.79,0.0318,160.103,0.175,57,0,0,0,0,0
"Will Reagan, United Pursuit.xlsx",58,Simple Gospel (Live),3,1laUzJ0NBV7iwWCcquCxcN,Simple Gospel (Live),spotify:track:1laUzJ0NBV7iwWCcquCxcN,0.383,0.453,0.266,0.0000166,0.104,-11.12,0.0276,71.611,0.165,57,0,0,0,0,0
Housefires.xlsx,24,Housefires III,5,7g6LwD8T8nYuuDj6l62nSL,Yes and Amen,spotify:track:7g6LwD8T8nYuuDj6l62nSL,0.319,0.494,0.522,0,0.67,-6.723,0.0291,72.009,0.188,57,0,0,0,0,0
Casting Crowns.xlsx,49,A Live Worship Experience,2,7nLL5UrsXYHVWv2DnXBtud,Good Good Father - Live,spotify:track:7nLL5UrsXYHVWv2DnXBtud,0.232,0.431,0.42,0,0.188,-8.402,0.0361,147.636,0.17,57,0,0,0,0,0
United Pursuit.xlsx,58,Simple Gospel (Live),3,1laUzJ0NBV7iwWCcquCxcN,Simple Gospel (Live),spotify:track:1laUzJ0NBV7iwWCcquCxcN,0.383,0.453,0.266,0.0000166,0.104,-11.12,0.0276,71.611,0.165,57,0,0,0,0,0
Elevation Worship.xlsx,22,Hallelujah Here Below,3,5PY5NbWxkAUkVQuvIuTHkz,Hallelujah Here Below,spotify:track:5PY5NbWxkAUkVQuvIuTHkz,0.0292,0.38,0.399,0,0.891,-8.466,0.0321,125.8,0.105,57,0,0,0,0,0
Elevation Worship.xlsx,24,Hallelujah Here Below,5,6ZhORhQoBD0qndKYvpBTv2,Echo (feat. Tauren Wells),spotify:track:6ZhORhQoBD0qndKYvpBTv2,0.0864,0.638,0.842,0,0.624,-6.225,0.0392,103.965,0.542,57,0,0,0,0,0
Elevation Worship.xlsx,25,Hallelujah Here Below,6,7qqtTPQIMXAFubamFBPHG5,Worthy,spotify:track:7qqtTPQIMXAFubamFBPHG5,0.00601,0.37,0.63,0,0.491,-6.535,0.0388,134.319,0.144,57,0,0,0,0,0
Elevation Worship.xlsx,84,Wake Up The Wonder,2,7myOvrlSOO7VIyd7JQnSU0,Unstoppable God,spotify:track:7myOvrlSOO7VIyd7JQnSU0,0.0989,0.54,0.889,0,0.961,-5.575,0.0567,131.955,0.363,57,0,1,0,0,0
lauren daigle.xlsx,8,Look Up Child,9,4tnI7pL2jWNsDlA6Nlr640,Losing My Religion,spotify:track:4tnI7pL2jWNsDlA6Nlr640,0.757,0.592,0.45,0.000138,0.0587,-7.707,0.0276,72.013,0.387,57,0,0,0,0,0
lauren daigle.xlsx,10,Look Up Child,11,3Robn2VFRH8sItefJK8YCX,Rebel Heart,spotify:track:3Robn2VFRH8sItefJK8YCX,0.942,0.33,0.0942,0.00000567,0.118,-11.315,0.0309,74.484,0.288,57,0,0,0,1,0
lauren daigle.xlsx,45,How Can It Be,10,725WUW2kYMV93UM3NVt8DI,Come Alive (Dry Bones),spotify:track:725WUW2kYMV93UM3NVt8DI,0.0398,0.361,0.718,0,0.1,-4.781,0.0344,149.968,0.133,57,0,0,0,0,0
Planetshakers.xlsx,241,Nothing Is Impossible,4,5uj2wWw0gnNqkVqGNWbGrf,Nothing Is Impossible (Featuring Israel Houghton),spotify:track:5uj2wWw0gnNqkVqGNWbGrf,0.0187,0.51,0.937,0,0.681,-4.979,0.0821,141.975,0.539,57,0,0,0,0,0
Hillsong UNITED.xlsx,7,People (Live),8,1jKNKC2qxc5FgxWhTBlLCv,Highlands (Song of Ascent) - Live,spotify:track:1jKNKC2qxc5FgxWhTBlLCv,0.037,0.401,0.51,0.00000154,0.118,-9.788,0.0292,92.512,0.252,57,0,0,0,0,0
Steffany Gretzinger.xlsx,5,Forever Amen,6,12rhSkTntBAwPEp9ghnz78,This Close (with Chandler Moore),spotify:track:12rhSkTntBAwPEp9ghnz78,0.936,0.209,0.0652,0.0000626,0.124,-12.619,0.0377,88.27,0.0971,57,0,0,0,0,0
Steffany Gretzinger.xlsx,6,Forever Amen,7,5RJ7qUnmGgOey1zv6tO5av,Center of All History,spotify:track:5RJ7qUnmGgOey1zv6tO5av,0.807,0.588,0.107,0.000316,0.116,-11.812,0.0342,139.142,0.119,57,0,0,0,0,0
Passion.xlsx,15,Follow You Anywhere (Live),4,3OhF89cVIbCq5oG4syZ3dr,Follow You Anywhere - Live,spotify:track:3OhF89cVIbCq5oG4syZ3dr,0.0166,0.144,0.644,0,0.0934,-6.666,0.0431,185.57,0.138,57,0,0,0,0,0
Laura Story.xlsx,99,Blessings,5,6lV8cAancMB859zfBUqpPZ,Blessings,spotify:track:6lV8cAancMB859zfBUqpPZ,0.903,0.614,0.354,0,0.289,-5.187,0.0322,115.927,0.374,57,0,0,0,0,0
All Sons & Daughters.xlsx,42,All Sons & Daughters,8,1Hv54MWloXiAZDam1ez840,Great Are You Lord,spotify:track:1Hv54MWloXiAZDam1ez840,0.589,0.472,0.351,0,0.0821,-8.996,0.0326,144.01,0.0611,57,0,0,0,0,0
UPPERROOM.xlsx,22,To the One,3,7aJeq9pEDHSxOA1xcRlT9u,To the One (Live),spotify:track:7aJeq9pEDHSxOA1xcRlT9u,0.184,0.207,0.551,0,0.107,-7.227,0.0392,158.855,0.131,57,0,0,0,0,0
UPPERROOM.xlsx,46,Moments,3,3JlJf45Z3GPkIbIM9OqfTZ,Defender (Live),spotify:track:3JlJf45Z3GPkIbIM9OqfTZ,0.162,0.227,0.356,0.00000309,0.0628,-6.605,0.0305,139.565,0.0704,57,0,0,0,0,0
Maverick City Music.xlsx,2,Maverick City Vol. 2,3,0bHcGi6iafYk4TUrqvDYya,Refiner,spotify:track:0bHcGi6iafYk4TUrqvDYya,0.872,0.342,0.18,0.00000429,0.145,-14.847,0.0364,123.979,0.211,57,0,0,0,0,0
Maverick City Music.xlsx,5,Maverick City Vol. 2,6,62DyQ4faKoTGxDuEXLzxxK,Communion,spotify:track:62DyQ4faKoTGxDuEXLzxxK,0.868,0.318,0.215,0,0.238,-13.555,0.0341,101.31,0.196,57,0,0,0,0,0
Chris Tomlin.xlsx,59,Holy Roar,2,2UNSjAMTbEYRVgj0VscPEA,Nobody Loves Me Like You,spotify:track:2UNSjAMTbEYRVgj0VscPEA,0.05,0.493,0.692,0,0.113,-5.428,0.0265,83.501,0.411,57,1,0,0,0,0
Leeland.xlsx,3,Better Word (Live),4,3LVsXYVnnQE9Qmp47qAson,Better Word - Live,spotify:track:3LVsXYVnnQE9Qmp47qAson,0.0129,0.444,0.67,0,0.113,-7.822,0.0299,81.02,0.154,57,0,0,0,0,0
Bethel Music.xlsx,60,Moments: Mighty Sound,2,76BHmT2sUm6yjo9TivNRda,Reckless Love (Spontaneous),spotify:track:76BHmT2sUm6yjo9TivNRda,0.0135,0.252,0.462,0,0.104,-9.05,0.0334,110.243,0.0604,57,1,0,0,0,0
Bethel Music.xlsx,131,We Will Not Be Shaken (Live),2,7gbdU7Cuj07lHi0qW0vZcG,Ever Be (Live),spotify:track:7gbdU7Cuj07lHi0qW0vZcG,0.00162,0.394,0.56,0.000582,0.107,-6.925,0.0281,138.057,0.107,57,0,0,0,0,0
Bethel Music.xlsx,141,You Make Me Brave (Live),1,345RHjiEdIVedsxtiwGG7t,You Make Me Brave (Live),spotify:track:345RHjiEdIVedsxtiwGG7t,0.0163,0.422,0.672,0.00207,0.108,-6.629,0.0333,137.943,0.343,57,0,0,0,0,0
Kari jobe.xlsx,166,Kari Jobe,11,3pZVH0mPC6fxtmjOT0i9t5,Revelation Song,spotify:track:3pZVH0mPC6fxtmjOT0i9t5,0.609,0.276,0.263,0,0.0802,-7.859,0.0372,124.404,0.0997,57,0,0,0,0,0
Hillsong Worship.xlsx,13,Awake,14,7iK9jPR9LpWUkdwMPMIVnt,King Of Kings - Live,spotify:track:7iK9jPR9LpWUkdwMPMIVnt,0.0195,0.455,0.424,0,0.69,-8.042,0.0289,135.879,0.198,56,0,0,0,0,1
Josh Garrels.xlsx,70,Love & War & The Sea In Between,3,5qninDC32ywn4sOtBwwACO,Farther Along,spotify:track:5qninDC32ywn4sOtBwwACO,0.0783,0.557,0.533,0.00955,0.413,-6.114,0.03,92.999,0.157,56,0,0,0,0,0
Unspoken.xlsx,7,Reason,8,2TkU9jzogblGW1Dv3G7SIo,Just Give Me Jesus,spotify:track:2TkU9jzogblGW1Dv3G7SIo,0.0177,0.502,0.66,0,0.346,-7.154,0.0475,89.594,0.353,56,0,0,1,0,0
MercyMe.xlsx,44,Lifer,3,72Hr8XLZckFo1Gie68XoMf,Grace Got You,spotify:track:72Hr8XLZckFo1Gie68XoMf,0.122,0.61,0.831,0,0.105,-3.422,0.0307,87.001,0.724,56,0,0,0,0,0
Cory Asbury.xlsx,8,Reckless Love,9,7dhXGtYEZrxzkIsB1kY0Ps,Born Again,spotify:track:7dhXGtYEZrxzkIsB1kY0Ps,0.95,0.446,0.0974,0.000149,0.0725,-14.472,0.0319,64.068,0.146,56,0,0,0,0,0
Tenth Avenue North.xlsx,94,Over And Underneath,3,6qdpQ6jPiaCYE9Qw4nZVuD,By Your Side,spotify:track:6qdpQ6jPiaCYE9Qw4nZVuD,0.0649,0.454,0.7,0.0000011,0.115,-6.222,0.0264,130.09,0.0704,56,0,0,0,0,0
Housefires.xlsx,30,Housefires III,11,5UcE1K5pwdZG6nYds0OYrV,On and On,spotify:track:5UcE1K5pwdZG6nYds0OYrV,0.455,0.397,0.629,0.00000154,0.519,-6.451,0.034,137.971,0.25,56,0,0,0,0,0
Selah.xlsx,110,You Deliver Me,2,3kCNLcSSrtevQDAQfaWcTO,How Deep The Father's Love For Us,spotify:track:3kCNLcSSrtevQDAQfaWcTO,0.743,0.222,0.124,0,0.186,-12.283,0.0332,175.891,0.388,56,1,0,0,0,0
Rend Collective.xlsx,166,Homemade Worship by Handmade People,6,0yqWOXyvDtC2ol1Idz8r8J,Build Your Kingdom Here,spotify:track:0yqWOXyvDtC2ol1Idz8r8J,0.0218,0.456,0.508,0,0.237,-14.339,0.0402,133.965,0.553,56,0,0,0,0,1
Elevation Worship.xlsx,53,There Is a Cloud,1,2sn2gK89nnjXgJ0iLO4Gps,There Is a Cloud,spotify:track:2sn2gK89nnjXgJ0iLO4Gps,0.000619,0.388,0.542,0,0.175,-6.122,0.0321,135.866,0.139,56,0,0,0,0,0
Elevation Worship.xlsx,99,Only King Forever,1,0kDdjHylcMnCU4DvsAL7Fi,Only King Forever,spotify:track:0kDdjHylcMnCU4DvsAL7Fi,0.00286,0.419,0.822,0.000673,0.404,-5.635,0.034,138.073,0.539,56,0,0,0,0,1
lauren daigle.xlsx,11,Look Up Child,12,7l4u4dXMdXo88bq7pgbmgo,Inevitable,spotify:track:7l4u4dXMdXo88bq7pgbmgo,0.97,0.433,0.0704,0,0.119,-13.973,0.0504,167.94,0.322,56,0,0,0,0,0
Hillsong UNITED.xlsx,4,People (Live),5,0Ys5lj1J3RB0x9SdkkL2Z9,As You Find Me - Live,spotify:track:0Ys5lj1J3RB0x9SdkkL2Z9,0.0171,0.4,0.446,0,0.112,-8.376,0.0324,131.92,0.0802,56,0,0,0,0,0
Hillsong UNITED.xlsx,26,People (Live),8,78bUGqKRoXN8kJY1AeWhzt,Highlands (Song Of Ascent) - Live,spotify:track:78bUGqKRoXN8kJY1AeWhzt,0.038,0.328,0.51,0.00000114,0.118,-9.791,0.0299,92.45,0.244,56,0,0,0,0,0
Steffany Gretzinger.xlsx,8,Forever Amen,9,1mG9CWrcisNARJhga1pMiY,Great Assembly,spotify:track:1mG9CWrcisNARJhga1pMiY,0.903,0.237,0.213,0,0.121,-11.959,0.0443,65.804,0.127,56,0,0,0,0,0
Passion.xlsx,46,Worthy Of Your Name (Live),4,34plEFbj6nBMG7esY9rzim,Build My Life - Live,spotify:track:34plEFbj6nBMG7esY9rzim,0.221,0.323,0.467,0,0.115,-7.282,0.0334,139.505,0.0625,56,0,0,0,0,0
Passion.xlsx,47,Worthy Of Your Name (Live),5,2Z0A7W013G7P0byg4GNtse,Holy Ground - Live,spotify:track:2Z0A7W013G7P0byg4GNtse,0.0152,0.279,0.664,0,0.11,-5.613,0.0389,144.168,0.0527,56,0,0,0,0,0
Hillsong Young & Free.xlsx,88,III,17,4ZYs36pYTElML33GLe64ig,Highs & Lows,spotify:track:4ZYs36pYTElML33GLe64ig,0.563,0.531,0.313,0.000859,0.0952,-12.304,0.0311,119.906,0.0409,56,0,0,0,0,0
Cody Carnes.xlsx,2,Run To The Father,3,5KXVeVXTMuCJnkK8YSC3FC,Nothing Else,spotify:track:5KXVeVXTMuCJnkK8YSC3FC,0.84,0.381,0.161,0,0.143,-12.915,0.0369,135.813,0.356,56,0,0,0,0,0
Chris Renzema.xlsx,8,I'll Be The Branches,9,11KvDdjlbYq8F6D45OUE71,Found,spotify:track:11KvDdjlbYq8F6D45OUE71,0.964,0.528,0.157,0.0000175,0.147,-12.921,0.0421,120.093,0.113,56,0,0,0,0,0
UPPERROOM.xlsx,48,Moments,5,4GlWqYw49fgrRiB0YzfyMO,Surrounded (Fight My Battles) [Live],spotify:track:4GlWqYw49fgrRiB0YzfyMO,0.0134,0.25,0.664,0.00121,0.146,-6.668,0.0459,139.646,0.044,56,0,0,0,0,0
Chris Tomlin.xlsx,111,Never Lose Sight (Deluxe Edition),4,2aMb1asq5acm7cDYlFsYhY,Home,spotify:track:2aMb1asq5acm7cDYlFsYhY,0.035,0.506,0.791,0,0.345,-2.788,0.0328,84.974,0.488,56,0,0,0,0,0
Matthew West.xlsx,17,All In,2,4v8GJxLdvUiN7R31cKcmNL,Broken Things,spotify:track:4v8GJxLdvUiN7R31cKcmNL,0.0498,0.533,0.536,0,0.191,-7.255,0.0322,110.573,0.246,56,0,0,0,0,0
Jeremy Camp.xlsx,76,I Will Follow,5,04ZzbJOLBEhaf8PVQuH96u,Christ In Me,spotify:track:04ZzbJOLBEhaf8PVQuH96u,0.0104,0.492,0.873,0,0.0895,-3.193,0.0392,91.078,0.229,56,0,0,0,0,0
Leeland.xlsx,19,Invisible,5,2nn89bqsJMqX9po7uiSr5r,Lion and the Lamb,spotify:track:2nn89bqsJMqX9po7uiSr5r,0.0214,0.426,0.805,0,0.0951,-5.828,0.0398,88.088,0.219,56,0,0,0,0,0
Bethel Music.xlsx,58,Victory,14,2y5w00ZbmGhfp1bQytUtDE,Endless Alleluia (Live),spotify:track:2y5w00ZbmGhfp1bQytUtDE,0.25,0.394,0.627,0,0.118,-6.707,0.0322,153.939,0.237,56,0,0,0,0,0
Bethel Music.xlsx,83,Starlight (Live),3,5UivJ02lC3RH9MmAysIltU,Extravagant (Live),spotify:track:5UivJ02lC3RH9MmAysIltU,0.0247,0.403,0.412,0,0.128,-8.863,0.0286,136.05,0.064,56,0,0,0,0,0
Bethel Music.xlsx,101,Have It All (Live),7,4eLKR4wt81H4aso4KyAkO1,Lion and the Lamb (Live),spotify:track:4eLKR4wt81H4aso4KyAkO1,0.00555,0.455,0.734,0,0.243,-7.422,0.0315,90.019,0.267,56,0,0,0,0,0
Bethel Music.xlsx,132,We Will Not Be Shaken (Live),3,1saXUvvFlAQaefZUFVmhCn,Jesus We Love You (Live),spotify:track:1saXUvvFlAQaefZUFVmhCn,0.31,0.253,0.359,0.00000616,0.359,-8.482,0.0317,115.348,0.115,56,1,0,1,0,0
Phil Wickam.xlsx,62,Living Hope,1,0jceXOZ2D9ZSzsfl3CKlxg,Great Things,spotify:track:0jceXOZ2D9ZSzsfl3CKlxg,0.00227,0.509,0.897,0,0.129,-4.809,0.051,101.959,0.318,56,0,0,0,0,0
Phil Wickam.xlsx,122,Children of God Acoustic Sessions,2,2kLHSJ9B6sqDYggynPrNiA,The Secret Place - Acoustic,spotify:track:2kLHSJ9B6sqDYggynPrNiA,0.581,0.509,0.387,0,0.0781,-5.887,0.0299,125.853,0.304,56,0,0,0,0,0
Travis Greene.xlsx,2,Broken Record,3,4n4cx6whB4gXfFAJ9gUewi,Good & Loved (feat. Steffany Gretzinger),spotify:track:4n4cx6whB4gXfFAJ9gUewi,0.0318,0.432,0.691,0,0.0921,-5.983,0.0399,115.039,0.202,56,1,0,0,0,0
Hillsong Worship.xlsx,17,Awake,3,1ODIUpxNfhQArRpSnTEG2x,Come Alive,spotify:track:1ODIUpxNfhQArRpSnTEG2x,0.00492,0.335,0.571,0,0.0656,-8.644,0.0345,101.809,0.169,55,0,0,0,0,0
Hillsong Worship.xlsx,18,Awake,4,0Gk81MXzgB79Dk5jgcxfXV,See The Light,spotify:track:0Gk81MXzgB79Dk5jgcxfXV,0.00689,0.595,0.836,0.00000439,0.34,-6.622,0.0398,116,0.441,55,0,0,0,0,0
Hillsong Worship.xlsx,19,Awake,5,7pJFeeCoz6ijok69ZCGNVc,No One But You,spotify:track:7pJFeeCoz6ijok69ZCGNVc,0.0976,0.358,0.427,0.0000107,0.0849,-9.18,0.0296,145.891,0.0694,55,0,0,0,0,0
Hillsong Worship.xlsx,25,Awake,11,4J5pMx9fqgykqpOaLrweoO,Upper Room,spotify:track:4J5pMx9fqgykqpOaLrweoO,0.928,0.417,0.172,0.0000248,0.205,-14.3,0.0321,131.969,0.167,55,0,0,0,0,0
Hillsong Worship.xlsx,154,There Is More,8,0X7KcOQdOeAuHQjURq0PVL,Touch Of Heaven,spotify:track:0X7KcOQdOeAuHQjURq0PVL,0.131,0.399,0.438,0,0.105,-7.947,0.0297,134.863,0.211,55,0,0,0,0,0
Hillsong Worship.xlsx,213,let there be light.,9,6arhFMHHQFVAKUINBs8wjQ,Grace To Grace,spotify:track:6arhFMHHQFVAKUINBs8wjQ,0.0701,0.478,0.57,0,0.815,-7.875,0.0348,119.901,0.162,55,0,0,0,0,0
Unspoken.xlsx,0,Reason,1,6LQRINgPC5fgb6aNHDefnG,Reason,spotify:track:6LQRINgPC5fgb6aNHDefnG,0.0191,0.695,0.795,0,0.057,-4.483,0.144,155.989,0.968,55,0,0,0,0,0
MercyMe.xlsx,45,Lifer,4,3x9ITe8AC3Iy0btOEdcV6C,Best News Ever,spotify:track:3x9ITe8AC3Iy0btOEdcV6C,0.013,0.584,0.762,0,0.109,-4.592,0.0355,93.993,0.395,55,0,0,0,0,0
Tori Kelly.xlsx,9,Inspired by True Events (Deluxe Edition),10,0aNSbORsHveeQF9MJACtVD,Sorry Would Go A Long Way,spotify:track:0aNSbORsHveeQF9MJACtVD,0.808,0.48,0.322,0,0.101,-7.895,0.0361,77.709,0.36,55,0,0,0,0,0
Tenth Avenue North.xlsx,25,Followers,4,5ELZpvTDGorz9BIE9zaBoZ,I Have This Hope,spotify:track:5ELZpvTDGorz9BIE9zaBoZ,0.199,0.422,0.336,0,0.189,-7.199,0.0306,108.009,0.11,55,0,0,0,0,0
Casting Crowns.xlsx,72,Thrive,1,08shoW0qPqgMDnNQppWAQj,Thrive,spotify:track:08shoW0qPqgMDnNQppWAQj,0.104,0.641,0.633,0,0.262,-7.295,0.0271,114.993,0.279,55,0,0,0,0,0
Casting Crowns.xlsx,157,The Altar and The Door,4,1wV6lCsV2PCeVZlyGTkVPt,East To West,spotify:track:1wV6lCsV2PCeVZlyGTkVPt,0.165,0.46,0.511,0,0.122,-6.125,0.0274,72.934,0.324,55,0,0,0,0,0
Christy Nockels.xlsx,31,Be Held : Lullabies for the Beloved,3,46kZhvM2ms6pIXP8Mc04Tr,River of Grace,spotify:track:46kZhvM2ms6pIXP8Mc04Tr,0.828,0.521,0.396,0.000766,0.1,-10.654,0.0468,77.046,0.398,55,0,0,0,0,0
tauren wells.xlsx,13,Hills and Valleys (Deluxe Edition),1,5M38MWA6seLDUqZrW4n5q3,When We Pray,spotify:track:5M38MWA6seLDUqZrW4n5q3,0.0209,0.508,0.825,0,0.292,-5.555,0.127,94.915,0.574,55,0,0,0,0,0
Rend Collective.xlsx,0,CHOOSE TO WORSHIP,1,4lVkwkjR27tEl9i8ZG7MTb,I CHOOSE TO WORSHIP,spotify:track:4lVkwkjR27tEl9i8ZG7MTb,0.00826,0.515,0.648,0,0.0968,-6.035,0.0358,134.937,0.357,55,0,0,0,0,0
Hillsong UNITED.xlsx,50,Wonder,1,5ffsmOjdQ2R3Te0Sy4kVWw,Wonder,spotify:track:5ffsmOjdQ2R3Te0Sy4kVWw,0.00108,0.395,0.66,0,0.11,-8.293,0.0303,88.492,0.18,55,0,0,0,0,0
